datetime,wavelengths,mean,std,max,min
20200109120021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[65.59724, 39.851955, 28.456636, 1.049482, 4.726528, 1.173956, 0.534105, 3.055951, 8.370008, 14.283228, 42.055763, 39.395332, 73.49337, 84.250336, 93.02284, 83.98851]","[84.81472, 60.603905, 42.19177, 3.938238, 6.89424, 1.802318, 0.403921, 1.113264, 2.805305, 4.593646, 14.065996, 11.648513, 21.511658, 23.522919, 23.932507, 18.302929]","[634.30585, 583.95526, 372.8076, 73.95244, 95.06721, 23.601843, 4.923395, 5.7355, 15.480776, 26.03816, 73.140335, 61.770844, 119.43039, 131.61198, 136.48463, 113.74565]","[-0.761351, -2.385563, -1.573456, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 10.608141, 8.17182, 10.608141, 14.668673, 18.729204]"
20200109130021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[86.290955, 51.423977, 36.815365, 1.162272, 6.037763, 1.475672, 0.573447, 3.064198, 8.392256, 14.324637, 42.445644, 39.695553, 74.08851, 84.85594, 93.55854, 84.28725]","[93.10877, 68.35339, 47.76384, 4.251714, 7.587786, 1.941786, 0.398384, 1.120779, 2.819306, 4.616091, 14.281714, 11.859186, 21.818624, 23.823757, 24.190624, 18.450377]","[804.0361, 628.6211, 372.8076, 76.388756, 95.06721, 30.098692, 8.983927, 6.547606, 17.917097, 30.098692, 79.637184, 67.45559, 128.36357, 142.16937, 151.91464, 122.67882]","[-0.761351, -1.573456, -1.573456, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 3.299181, 9.796034, 8.17182, 10.608141, 14.668673, 19.541311]"
20200109150021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[141.39102, 84.530266, 60.06889, 1.644105, 10.216548, 2.451204, 0.679319, 3.078848, 8.429405, 14.402039, 43.321587, 40.36908, 75.40037, 86.1786, 94.72077, 84.91152]","[107.24639, 85.55431, 59.634052, 4.869266, 9.924425, 2.419648, 0.393661, 1.134426, 2.851338, 4.681736, 14.850199, 12.357859, 22.580276, 24.562876, 24.833382, 18.83635]","[804.0361, 628.6211, 372.8076, 83.697716, 95.06721, 17.10499, 3.299181, 7.359712, 21.165522, 37.407646, 104.00037, 82.885605, 155.16307, 173.84152, 182.77469, 144.6057]","[-0.761351, -1.573456, -6.446094, -1.573456, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 9.796034, 7.359712, 9.796034, 13.044458, 17.10499]"
20200109160021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[159.74706, 94.01027, 66.43173, 1.974982, 11.321727, 2.71319, 0.715757, 3.083458, 8.437895, 14.422812, 43.666836, 40.631214, 75.903015, 86.685265, 95.15732, 85.13217]","[106.59251, 87.33169, 60.889397, 5.421622, 10.175631, 2.451633, 0.397447, 1.139845, 2.866942, 4.71217, 15.077549, 12.536235, 22.870634, 24.847578, 25.094269, 19.008167]","[804.0361, 628.6211, 372.8076, 82.0735, 72.328224, 18.729204, 4.111288, 7.359712, 21.165522, 39.84397, 112.121445, 87.75825, 164.09625, 181.15048, 192.51997, 155.16307]","[-0.761351, -1.573456, -2.385563, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 9.796034, 8.17182, 10.608141, 14.668673, 18.729204]"
20200109170021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[168.04526, 98.62151, 69.396576, 2.256068, 11.778597, 2.851636, 0.728785, 3.08264, 8.431846, 14.410291, 43.814693, 40.74377, 76.10663, 86.8851, 95.30517, 85.146576]","[105.63751, 87.872215, 60.946903, 6.047474, 10.150556, 2.462226, 0.400489, 1.146949, 2.889371, 4.748076, 15.270969, 12.665634, 23.145931, 25.138777, 25.380594, 19.208435]","[804.0361, 628.6211, 372.8076, 82.0735, 95.06721, 30.098692, 17.10499, 6.547606, 20.353415, 40.656075, 117.80618, 90.194565, 170.5931, 189.27155, 197.39261, 155.16307]","[0.050756, -20.251904, -1.573456, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 9.796034, 7.359712, 9.796034, 13.044458, 17.10499]"
20200110010021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[31.704346, 22.90383, 16.34947, 1.061263, 3.208368, 0.859548, 0.530298, 3.066568, 8.364058, 14.213767, 41.94041, 39.513027, 73.1766, 83.85095, 92.53112, 83.540726]","[75.95404, 57.487793, 41.192978, 4.356703, 8.240886, 2.13297, 0.43802, 1.183103, 2.98078, 4.826924, 14.565841, 12.017528, 22.233166, 24.400131, 24.963867, 19.230303]","[548.22253, 574.20996, 372.8076, 77.20087, 95.06721, 25.226053, 4.923395, 6.547606, 15.480776, 23.601843, 65.01927, 61.770844, 107.248795, 119.43039, 129.17567, 112.93354]","[-0.761351, -2.385563, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 9.796034, 6.547606, 8.983927, 11.420244, 15.480776]"
20200110060021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[5.338816, 3.953225, 3.417679, 0.183604, 0.831833, 0.254418, 0.439076, 3.070351, 8.353482, 14.171043, 41.243183, 38.995975, 72.20574, 82.86689, 91.69792, 83.20636]","[43.854607, 32.45109, 27.707455, 1.593067, 6.73943, 1.859315, 0.434534, 1.181514, 2.912212, 4.65958, 13.940189, 11.59767, 21.271448, 23.31837, 23.819944, 18.38264]","[804.0361, 628.6211, 372.8076, 108.06091, 95.06721, 30.098692, 25.226053, 6.547606, 15.480776, 23.601843, 64.20716, 60.14663, 104.00037, 117.80618, 127.55145, 111.309326]","[-4.821882, -1.573456, 0.050756, 0.050756, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 10.608141, 8.17182, 10.608141, 13.856565, 17.917097]"
20200110100021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[37.900253, 24.716202, 17.4076, 0.677656, 3.303403, 0.858663, 0.489674, 3.075492, 8.370677, 14.209188, 41.367863, 39.00033, 72.4903, 83.20928, 92.07848, 83.51944]","[71.7036, 50.8305, 35.503292, 2.7995, 6.988484, 1.805822, 0.429246, 1.171801, 2.848302, 4.513793, 13.451824, 11.276712, 20.537706, 22.474901, 22.915174, 17.713663]","[543.3499, 449.9577, 300.53012, 69.0798, 51.213463, 13.044458, 3.299181, 5.7355, 14.668673, 23.601843, 63.395058, 60.14663, 103.18826, 116.99408, 126.73935, 110.49722]","[-0.761351, -1.573456, -2.385563, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 9.796034, 7.359712, 9.796034, 13.856565, 18.729204]"
20200110110021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[48.616005, 30.13032, 21.606028, 0.787414, 3.813756, 0.961435, 0.502624, 3.079934, 8.385643, 14.240546, 41.65156, 39.18964, 72.94653, 83.685684, 92.51384, 83.78306]","[74.38368, 51.955193, 36.032856, 3.114866, 6.518981, 1.698649, 0.416901, 1.171666, 2.842394, 4.496261, 13.451148, 11.304067, 20.541445, 22.451578, 22.856056, 17.660334]","[582.33105, 480.0056, 350.0686, 69.89191, 80.44929, 20.353415, 4.111288, 5.7355, 14.668673, 23.601843, 63.395058, 60.14663, 106.43669, 117.80618, 126.73935, 110.49722]","[-0.761351, -3.197668, -4.009775, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 3.299181, 9.796034, 8.17182, 10.608141, 14.668673, 19.541311]"
20200110120021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[63.415127, 38.223557, 27.883532, 0.846869, 4.713229, 1.142683, 0.527854, 3.08734, 8.404173, 14.286975, 42.0706, 39.48849, 73.60014, 84.35577, 93.125145, 84.14824]","[79.634346, 56.282463, 39.272144, 3.414685, 6.610842, 1.696182, 0.404724, 1.174241, 2.840865, 4.490414, 13.547554, 11.432146, 20.68029, 22.559393, 22.912466, 17.680351]","[804.0361, 628.6211, 372.8076, 69.89191, 95.06721, 30.098692, 6.547606, 5.7355, 15.480776, 23.601843, 67.45559, 61.770844, 111.309326, 124.30304, 133.2362, 111.309326]","[-0.761351, -2.385563, -4.821882, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 3.299181, 9.796034, 8.17182, 10.608141, 14.668673, 19.541311]"
20200110140021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[111.343796, 65.968864, 47.578953, 1.125436, 8.134854, 1.975806, 0.625366, 3.101136, 8.440166, 14.371317, 42.905758, 40.114105, 74.86448, 85.64518, 94.2751, 84.801765]","[95.89646, 72.90377, 50.856533, 3.910028, 8.39726, 2.085067, 0.396096, 1.180836, 2.852221, 4.513829, 14.027497, 11.874457, 21.348047, 23.196186, 23.426117, 17.942387]","[804.0361, 628.6211, 372.8076, 78.82507, 95.06721, 30.098692, 25.226053, 5.7355, 16.292883, 32.53501, 93.44299, 76.388756, 142.16937, 159.2236, 168.15678, 136.48463]","[-0.761351, -19.439796, -3.197668, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 3.299181, 9.796034, 8.983927, 11.420244, 15.480776, 20.353415]"
20200110150021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[144.4024, 87.0868, 61.81944, 1.441303, 10.622901, 2.515266, 0.683086, 3.104784, 8.450135, 14.39978, 43.293682, 40.408, 75.44858, 86.2319, 94.78494, 85.07134]","[106.60964, 85.358604, 58.959488, 4.338506, 9.890699, 2.366264, 0.389724, 1.181899, 2.855325, 4.527738, 14.323833, 12.106151, 21.7486, 23.579594, 23.743189, 18.093435]","[802.41187, 628.6211, 372.8076, 82.885605, 61.770844, 13.856565, 4.923395, 6.547606, 17.10499, 35.78344, 104.812485, 83.697716, 157.5994, 175.46573, 183.58678, 142.98148]","[-0.761351, -1.573456, -3.197668, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 10.608141, 8.17182, 10.608141, 13.856565, 18.729204]"
20200110160021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[163.0112, 96.56251, 68.12008, 1.76247, 11.656265, 2.770962, 0.722231, 3.107288, 8.455206, 14.417655, 43.638706, 40.658443, 75.956764, 86.741234, 95.2238, 85.28588]","[106.844185, 87.86831, 60.675617, 5.02411, 10.128198, 2.418138, 0.392444, 1.181846, 2.86139, 4.542826, 14.568233, 12.285992, 22.068138, 23.888268, 24.006853, 18.226664]","[804.0361, 628.6211, 372.8076, 87.75825, 68.26769, 17.917097, 4.923395, 6.547606, 17.10499, 37.407646, 110.49722, 86.13403, 162.47203, 181.96259, 190.08365, 150.29044]","[-0.761351, -2.385563, -4.821882, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 5.7355, 7.359712, 10.608141, 14.668673]"
20200110170021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[170.9071, 100.68734, 70.77863, 2.052394, 11.990901, 2.882921, 0.737398, 3.105056, 8.444171, 14.402051, 43.801723, 40.77659, 76.18576, 86.95869, 95.379395, 85.300064]","[106.74665, 88.99642, 61.2262, 5.895378, 10.085363, 2.437117, 0.394692, 1.183867, 2.876042, 4.577146, 14.795376, 12.43396, 22.39651, 24.234573, 24.345215, 18.448832]","[804.0361, 628.6211, 372.8076, 91.006676, 95.06721, 30.098692, 12.232351, 6.547606, 17.10499, 35.78344, 112.121445, 87.75825, 166.53256, 185.21101, 194.95628, 151.91464]","[0.050756, -20.251904, -2.385563, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 9.796034, 6.547606, 8.983927, 11.420244, 16.292883]"
20200110180021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[164.2791, 96.80753, 67.714714, 2.215001, 11.308546, 2.735857, 0.718178, 3.094706, 8.423094, 14.360851, 43.73936, 40.728786, 76.06786, 86.8119, 95.209366, 85.104]","[106.90559, 87.850494, 59.83051, 6.466604, 9.760958, 2.393466, 0.393969, 1.188803, 2.902688, 4.631863, 14.977539, 12.530035, 22.69098, 24.57971, 24.7319, 18.748926]","[804.0361, 628.6211, 372.8076, 88.57035, 59.33453, 14.668673, 5.7355, 6.547606, 17.10499, 35.78344, 109.68512, 89.38246, 170.5931, 188.45944, 192.51997, 149.47833]","[0.050756, -1.573456, -1.573456, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 5.7355, 8.17182, 10.608141, 14.668673]"
20200110190021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[145.34166, 86.7694, 60.497204, 2.199647, 9.993447, 2.452675, 0.673853, 3.083174, 8.392315, 14.304053, 43.507378, 40.558437, 75.68784, 86.41104, 94.82041, 84.80185]","[106.19096, 84.50784, 56.822033, 6.385466, 9.291343, 2.326411, 0.392841, 1.19519, 2.93169, 4.68893, 15.060672, 12.546216, 22.866043, 24.82619, 25.056286, 19.039192]","[791.8545, 628.6211, 372.8076, 82.885605, 53.64978, 13.856565, 4.111288, 6.547606, 17.10499, 33.347115, 108.87302, 86.13403, 163.28413, 181.15048, 190.89574, 151.91464]","[-0.761351, -1.573456, -2.385563, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 9.796034, 6.547606, 8.17182, 11.420244, 15.480776]"
20200110200021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[114.4606, 67.45308, 46.81664, 1.952441, 7.633186, 1.941061, 0.623752, 3.072686, 8.365968, 14.250722, 43.232876, 40.362835, 75.2442, 85.9528, 94.38784, 84.48753]","[98.26499, 73.996605, 49.2358, 5.680829, 7.885233, 2.068518, 0.394396, 1.199897, 2.952876, 4.729946, 15.03562, 12.497556, 22.87363, 24.898428, 25.213179, 19.220255]","[751.24915, 566.901, 367.12283, 77.20087, 47.965034, 13.044458, 4.923395, 6.547606, 17.10499, 30.9108, 97.503525, 81.2614, 152.72676, 170.5931, 177.08995, 141.35727]","[-0.761351, -2.385563, -1.573456, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 5.7355, 8.17182, 10.608141, 15.480776]"
20200110230021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[52.94667, 32.943165, 21.75186, 1.039612, 3.892247, 1.006706, 0.562889, 3.056919, 8.33058, 14.185871, 42.390125, 39.792446, 73.92512, 84.629295, 93.23977, 83.897675]","[80.630035, 56.135567, 37.623085, 3.804762, 6.661071, 1.760446, 0.406346, 1.201565, 2.954974, 4.731448, 14.535708, 12.06866, 22.171507, 24.272373, 24.76215, 19.05867]","[579.0826, 435.33978, 276.97903, 69.0798, 42.28029, 11.420244, 4.923395, 6.547606, 16.292883, 25.226053, 68.26769, 63.395058, 112.121445, 125.11514, 134.04831, 112.93354]","[-0.761351, -1.573456, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 5.7355, 7.359712, 9.796034, 13.856565]"
20200111020021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[20.81579, 15.973276, 11.879294, 0.634438, 2.528047, 0.667364, 0.516946, 3.05644, 8.34127, 14.195913, 41.983128, 39.539234, 73.3126, 84.00816, 92.73498, 83.75305]","[69.24413, 55.5147, 41.303673, 3.251686, 9.122343, 2.315696, 0.462197, 1.188665, 2.92382, 4.663426, 14.255341, 11.867352, 21.750576, 23.803495, 24.284008, 18.728725]","[574.20996, 617.2516, 372.8076, 89.38246, 95.06721, 30.098692, 6.547606, 6.547606, 16.292883, 24.413946, 64.20716, 60.958733, 104.812485, 117.80618, 128.36357, 112.121445]","[-0.761351, -1.573456, -0.761351, 0.050756, -0.761351, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 9.796034, 4.923395, 7.359712, 9.796034, 13.856565]"
20200111030021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[12.511986, 9.858057, 7.567693, 0.442753, 1.677693, 0.472446, 0.4962, 3.056275, 8.343456, 14.197871, 41.87442, 39.461918, 73.14033, 83.84219, 92.600464, 83.70767]","[64.32681, 52.046757, 39.00819, 3.384118, 8.872973, 2.44149, 0.502908, 1.184576, 2.913404, 4.63864, 14.183335, 11.812641, 21.638088, 23.681667, 24.1543, 18.625692]","[799.16345, 628.6211, 372.8076, 104.812485, 95.06721, 30.098692, 24.413946, 6.547606, 15.480776, 23.601843, 64.20716, 60.958733, 104.00037, 117.80618, 127.55145, 111.309326]","[-0.761351, -1.573456, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 9.796034, 4.923395, 6.547606, 9.796034, 13.856565]"
20200111050021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[2.395316, 1.903096, 1.805516, 0.140992, 0.47733, 0.174046, 0.44913, 3.058432, 8.343658, 14.185228, 41.611904, 39.262005, 72.75905, 83.447334, 92.25205, 83.53073]","[25.605495, 20.330175, 20.063854, 1.627779, 5.106582, 1.534625, 0.418046, 1.177513, 2.886555, 4.59332, 14.020754, 11.658287, 21.40003, 23.423574, 23.892471, 18.407993]","[804.0361, 628.6211, 372.8076, 108.87302, 95.06721, 30.098692, 8.983927, 6.547606, 15.480776, 24.413946, 63.395058, 60.14663, 103.18826, 116.99408, 126.73935, 110.49722]","[-0.761351, -1.573456, 0.050756, 0.050756, -0.761351, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 9.796034, 4.923395, 6.547606, 9.796034, 13.856565]"
20200111060021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[5.049472, 3.737086, 3.272632, 0.239919, 0.801631, 0.258179, 0.447009, 3.060385, 8.337994, 14.174082, 41.517036, 39.184807, 72.63458, 83.31089, 92.13052, 83.486946]","[42.00664, 30.88858, 26.820957, 2.519504, 6.654866, 1.943913, 0.419003, 1.172618, 2.871715, 4.5675, 13.921895, 11.57416, 21.25669, 23.270786, 23.734766, 18.287634]","[804.0361, 628.6211, 372.8076, 116.18198, 95.06721, 30.098692, 8.983927, 6.547606, 15.480776, 24.413946, 63.395058, 60.14663, 103.18826, 116.18198, 125.927246, 110.49722]","[-0.761351, -1.573456, 0.050756, 0.050756, -1.573456, -0.761351, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 5.7355, 8.17182, 11.420244, 15.480776]"
20200111080021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[20.317654, 15.785323, 11.840464, 0.458851, 2.59792, 0.700785, 0.490877, 3.058138, 8.345822, 14.188231, 41.43833, 39.083656, 72.53682, 83.22595, 92.07858, 83.48854]","[72.585846, 60.27713, 44.341827, 2.702232, 10.131887, 2.731402, 0.68114, 1.156126, 2.83741, 4.512466, 13.753882, 11.435483, 21.006472, 22.989214, 23.437744, 18.047932]","[804.0361, 628.6211, 372.8076, 74.76454, 95.06721, 30.098692, 25.226053, 5.7355, 15.480776, 24.413946, 62.582947, 59.33453, 103.18826, 116.18198, 125.11514, 109.68512]","[-0.761351, -1.573456, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 9.796034, 7.359712, 9.796034, 13.044458, 17.917097]"
20200111090021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[29.199257, 20.913757, 15.059749, 0.57665, 3.102013, 0.8176, 0.495665, 3.059813, 8.353225, 14.197091, 41.43897, 39.057724, 72.56065, 83.26513, 92.12471, 83.53221]","[74.333755, 57.970253, 41.87289, 2.818868, 9.102882, 2.37123, 0.561743, 1.150036, 2.818863, 4.48252, 13.68734, 11.365949, 20.909302, 22.882048, 23.317858, 17.930819]","[804.0361, 628.6211, 372.8076, 72.328224, 95.06721, 30.098692, 25.226053, 5.7355, 15.480776, 24.413946, 62.582947, 59.33453, 103.18826, 116.99408, 125.927246, 109.68512]","[-0.761351, -2.385563, 0.050756, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 9.796034, 7.359712, 10.608141, 13.856565, 18.729204]"
20200111130021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[88.90686, 53.60326, 38.426395, 1.047707, 6.375452, 1.537364, 0.584296, 3.079346, 8.408625, 14.309995, 42.49758, 39.777634, 74.243546, 84.988304, 93.66894, 84.43478]","[93.51449, 68.37502, 47.520607, 3.781444, 7.638416, 1.929512, 0.395477, 1.130162, 2.775857, 4.420156, 13.894928, 11.552945, 21.222528, 23.113707, 23.385664, 17.801046]","[804.0361, 628.6211, 372.8076, 75.57665, 95.06721, 30.098692, 25.226053, 5.7355, 16.292883, 26.03816, 80.44929, 68.26769, 126.73935, 143.79358, 151.91464, 122.67882]","[-0.761351, -20.251904, -4.009775, -0.761351, -3.197668, -0.761351, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 10.608141, 8.17182, 10.608141, 13.044458, 18.729204]"
